person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
12052000_12052000_19589;5893.1934645734755;5603.662299231723;1.0516682037355192;656.0;434.0;1.5115207373271888
12052000_12052000_7713;6261.132032649221;4858.496318694374;1.2886974944403742;1276.0;331.0;3.8549848942598186
12052000_12052000_4191;5455.492428550487;4200.154036262418;1.298879131919922;1654.0;317.0;5.217665615141956
12052000_12052000_31660;10793.473340288047;7246.726492233873;1.4894274472556857;1274.0;493.0;2.584178498985801
12052000_12052000_25008;3915.6073233173774;2909.873413646723;1.3456280623596766;1008.0;284.0;3.5492957746478875
12052000_12052000_19183;22072.0565624546;12134.243294570642;1.8189891224886303;2060.0;629.0;3.2750397456279807
12052000_12052000_25979;8517.198961421172;7262.485368850449;1.1727664193242053;1637.0;511.0;3.203522504892368
12052000_12052000_3552;9923.009128973106;6702.424809311888;1.4805103244406055;1470.0;485.0;3.0309278350515463
12052000_12052000_27922;20781.710060731853;9226.6436850155;2.2523585791529284;2202.0;735.0;2.9959183673469387
12052000_12052000_28458;7406.81770329538;5569.424389540834;1.3299072193537809;875.0;332.0;2.6355421686746987
12052000_12052000_24961;6116.1827991482405;5200.9275946580665;1.175979224442625;1524.0;293.0;5.201365187713311
12052000_12052000_16948;1931.988336783521;1931.988336783521;1.0;928.0;169.0;5.491124260355029
12052000_12052000_27582;1734.2427028894274;1551.0561141411606;1.1181044238684423;1367.0;131.0;10.435114503816793
12052000_12052000_28837;4670.946672060529;3883.0973640050756;1.2028919787998453;1089.0;273.0;3.989010989010989
12052000_12052000_19759;21938.573341113428;11317.429074385633;1.9384767686122535;2381.0;847.0;2.811097992916175
12052000_12052000_25461;7272.171089029636;7037.453516964247;1.0333526284045198;1216.0;623.0;1.9518459069020866
12052000_12052000_2893;11941.037997964555;5255.283433368103;2.2721967614811525;1550.0;400.0;3.875
12052000_12052000_1112;16483.689232060126;7005.048444728228;2.353115665383473;1932.0;555.0;3.481081081081081
12052000_12052000_7509;9052.37897879837;8145.427289717502;1.1113448879748482;1840.0;423.0;4.349881796690307
12052000_12052000_29581;9531.387121549222;8255.765726572201;1.1545127898762044;1059.0;656.0;1.6143292682926829
12052000_12052000_17792;11223.996540695955;7716.867796095268;1.4544756807127488;1466.0;447.0;3.279642058165548
12052000_12052000_18577;788.7882356701476;788.7882356701476;1.0;143.0;81.0;1.7654320987654322
12052000_12052000_7210;5001.469216053454;4816.64733687527;1.038371478385645;1616.0;315.0;5.130158730158731
12052000_12052000_31526;8795.581720008548;4380.806725677956;2.0077538843367666;1419.0;329.0;4.313069908814589
12052000_12052000_10719;9895.866535669504;5789.395341885959;1.7093091681049055;1247.0;415.0;3.004819277108434
12052000_12052000_9833;7557.161293554644;5740.4101679397945;1.316484549442374;1036.0;427.0;2.4262295081967213
12052000_12052000_7808;11085.184955079663;8358.03852908457;1.3262902433992236;1753.0;494.0;3.548582995951417
12052000_12052000_28728;10419.643914421717;5523.913660750906;1.8862792857275212;1754.0;389.0;4.5089974293059125
12052000_12052000_17986;11973.9734588601;7292.543565596914;1.64194747020068;1379.0;463.0;2.978401727861771
12052000_12052000_21856;7488.386835276568;5783.548297247622;1.2947738050082982;1029.0;431.0;2.3874709976798143
12052000_12052000_10994;7288.61267444746;6005.785401397041;1.2135985865815342;1758.0;480.0;3.6625
12052000_12052000_3863;7751.643618614809;7751.643618614809;1.0;604.0;502.0;1.203187250996016
12052000_12052000_2815;2359.9723786457994;2359.9723786457994;1.0;896.0;276.0;3.246376811594203
12052000_12052000_13215;17147.34291649219;8054.367329213168;2.1289497009031146;1800.0;602.0;2.990033222591362
12052000_12052000_26289;1654.4898050437369;1654.4898050437369;1.0;779.0;136.0;5.727941176470588
12052000_12052000_9639;9774.439374678368;6282.018257535461;1.5559393452818524;1398.0;530.0;2.637735849056604
12052000_12052000_19652;11887.12374363234;7456.794900105436;1.594133123262417;1743.0;379.0;4.598944591029023
12052000_12052000_16805;13175.04331544596;6139.231372981617;2.1460411760059284;1795.0;452.0;3.9712389380530975
12052000_12052000_25994;7276.267108416287;5308.762067465876;1.370614658548748;1671.0;416.0;4.016826923076923
12052000_12052000_30740;22262.445327399404;14194.635063328045;1.568370389804146;2295.0;742.0;3.092991913746631
12052000_12052000_13959;5681.905564467366;1927.697246366777;2.9475093016687786;803.0;115.0;6.982608695652174
12052000_12052000_19382;18448.918545340326;6926.698614250601;2.6634504506063763;2088.0;601.0;3.4742096505823628
12052000_12052000_27809;10951.833158123512;4548.862645499063;2.4075981210292117;1629.0;303.0;5.376237623762377
12052000_12052000_15090;16593.721749412536;8604.706744660556;1.9284470978292632;1675.0;527.0;3.178368121442125
12052000_12052000_24384;18338.76735475495;13125.046297439092;1.397234488866766;2314.0;797.0;2.903387703889586
12052000_12052000_10821;1735.8572468102307;1735.8572468102307;1.0;719.0;125.0;5.752
12052000_12052000_29633;6979.234236361412;4182.561063708686;1.668650888786525;1530.0;375.0;4.08
12052000_12052000_6962;9694.33733201708;5048.021888816717;1.9204229984607857;1293.0;328.0;3.942073170731707
12052000_12052000_18927;4200.063795346826;2933.94390225901;1.4315419569245882;721.0;233.0;3.0944206008583692
12052000_12052000_27986;19910.84412582201;10070.651894605;1.9771157154670937;2420.0;813.0;2.976629766297663
12052000_12052000_19325;10653.38904963782;7233.728859729992;1.4727382317223694;2076.0;641.0;3.2386895475819033
12052000_12052000_922;7405.973322894868;6233.5614651258265;1.188080580311624;1824.0;415.0;4.395180722891566
12052000_12052000_23348;9957.443567934897;8742.648445806868;1.1389504713197827;1881.0;538.0;3.496282527881041
12052000_12052000_29906;15471.701960696979;6668.30996552974;2.3201833808977543;1909.0;496.0;3.848790322580645
12052000_12052000_25175;13012.895692485501;10567.04423810924;1.2314603212841189;2190.0;694.0;3.155619596541787
12052000_12052000_15946;5234.817877580782;4594.023650309292;1.1394843118033031;924.0;302.0;3.0596026490066226
12052000_12052000_8543;5542.792939899239;1781.5803772201775;3.1111663614906497;923.0;127.0;7.267716535433071
12052000_12071000_33946;5364.308079500113;4811.8376288144555;1.1148148572963748;538.0;347.0;1.5504322766570606
12052000_12052000_17869;7954.369115937346;6699.6800513767275;1.1872759676490507;1858.0;579.0;3.208981001727116
12052000_12052000_12390;5715.430995884643;4686.870408916751;1.2194557342594878;1647.0;374.0;4.403743315508021
12071000_12052000_49704;13847.913138312528;12743.048102598335;1.0867033559646462;2175.0;695.0;3.129496402877698
12052000_12052000_5862;15930.217059405313;8975.088458178847;1.7749370531148776;2108.0;725.0;2.9075862068965517
12052000_12052000_5427;2184.55958150297;2184.55958150297;1.0;599.0;151.0;3.966887417218543
12052000_12052000_13932;205.78152275649484;205.78152275649484;1.0;181.0;18.0;10.055555555555555
12052000_12052000_15723;5494.8135529020965;4109.953696933549;1.3369526661582092;984.0;380.0;2.5894736842105264
12052000_12052000_29852;15462.357390144807;10570.208749107964;1.4628242220334295;2018.0;620.0;3.2548387096774194
12052000_12052000_18591;6484.012590946098;3912.5341494963113;1.6572411493918413;930.0;246.0;3.7804878048780486
12052000_12052000_29942;20789.4039312;9301.775400306864;2.2349931100802714;2098.0;610.0;3.439344262295082
12052000_12052000_12840;8478.72858026274;6628.728145799623;1.2790882947334916;1377.0;413.0;3.334140435835351
12052000_12052000_25967;8372.443226950352;4758.906662811505;1.7593207474264714;1731.0;387.0;4.4728682170542635
12052000_12052000_28125;3941.306254132408;3941.306254132408;1.0;340.0;278.0;1.223021582733813
12052000_12052000_20973;16358.538263823555;6028.034507120959;2.713743301319709;1658.0;412.0;4.024271844660194
12052000_12052000_6906;9090.193095773495;2931.6689150761435;3.100688842804542;1130.0;241.0;4.6887966804979255
12052000_12052000_9967;5069.419755751684;4513.849738596397;1.1230811943970567;1144.0;291.0;3.93127147766323
12052000_12052000_23389;4729.977037731343;3992.963598055162;1.1845780512587583;1333.0;301.0;4.428571428571429
12052000_12052000_23210;12172.189705583849;776.4788948640971;15.676137221623108;985.0;96.0;10.260416666666666
12052000_12052000_24674;5470.127718995129;5470.127718995129;1.0;1247.0;472.0;2.641949152542373
12052000_12052000_24597;18265.35971405076;11323.966052811982;1.6129825565412288;2038.0;742.0;2.746630727762803
12052000_12052000_21670;9534.922473175402;5299.297385808805;1.7992805043757956;1480.0;435.0;3.4022988505747125
12052000_12052000_4670;4804.335868380569;2807.727207123554;1.7111120539742501;683.0;254.0;2.688976377952756
12052000_12052000_31629;7559.756256323423;5635.3797341221125;1.3414812511301144;1596.0;412.0;3.8737864077669903
12052000_12052000_11118;12949.155141873263;5203.020242581291;2.4887766216817573;1816.0;450.0;4.035555555555556
12052000_12052000_25636;17408.093465217084;7795.463328126356;2.2331056837132386;2059.0;590.0;3.489830508474576
12052000_12052000_5985;6218.927593700796;4324.319819645402;1.43812850415184;1064.0;261.0;4.076628352490421
12052000_12052000_19235;14594.323002195672;6929.528205278264;2.1061062989943653;1925.0;503.0;3.827037773359841
12052000_12052000_11379;10798.385673370403;7234.10091097622;1.492705977737487;1994.0;531.0;3.7551789077212807
12052000_12052000_23506;5668.540531980248;4525.54887042656;1.2525642069678842;1192.0;421.0;2.831353919239905
12052000_12052000_11618;4980.903848399326;4980.903848399326;1.0;1460.0;334.0;4.37125748502994
12052000_12052000_14317;12567.80195455446;7181.133440669192;1.7501139699450143;1796.0;478.0;3.7573221757322175
12052000_12052000_9350;13511.642734238598;7762.231119676342;1.7406905986074255;1768.0;474.0;3.729957805907173
12052000_12052000_17083;9759.95350102244;5484.612455430155;1.7795156139718487;1638.0;378.0;4.333333333333333
12052000_12052000_29071;7553.848701343674;5770.871730623107;1.3089614626606942;1546.0;417.0;3.707434052757794
12052000_12052000_20871;11362.079524527002;10539.724366939423;1.078024351392633;1128.0;657.0;1.7168949771689497
12052000_12052000_21176;6505.030771559141;3354.7193699471836;1.9390685342665652;1530.0;257.0;5.953307392996109
12052000_12052000_24249;8376.519816383174;5704.79722660528;1.4683291068292255;1865.0;442.0;4.219457013574661
12052000_12052000_18570;17532.52543453664;8927.940808048577;1.9637815495742303;2048.0;710.0;2.8845070422535213
12071000_12052000_51399;15671.341116962876;10957.16501521018;1.430236844586051;1750.0;580.0;3.0172413793103448
12052000_12052000_6202;9456.880907303785;5836.748322258039;1.6202310576319727;1498.0;409.0;3.662591687041565
12052000_12052000_22633;11802.658152155447;2218.3930358096923;5.320363867734371;1138.0;149.0;7.6375838926174495
12052000_12052000_10047;2759.191708140052;2589.2481359582657;1.0656343321529094;1235.0;218.0;5.665137614678899
12052000_12052000_4227;15785.799339815661;8400.248224673505;1.879206294576993;2182.0;662.0;3.29607250755287
12052000_12052000_19833;13151.45753204007;9430.475347542142;1.3945699498029784;2065.0;582.0;3.5481099656357387
12052000_12052000_2432;12130.586568471721;3253.246382067295;3.7287635622492465;1589.0;288.0;5.517361111111111
12071000_12052000_39613;9093.369161492868;7713.004859696691;1.1789658280923812;1984.0;540.0;3.674074074074074
12052000_12052000_8930;7094.375820433985;5092.744231229611;1.393035954354435;1826.0;434.0;4.207373271889401
12052000_12052000_29343;10616.306453150095;10149.911079046176;1.0459506857224357;1378.0;638.0;2.1598746081504703
12052000_12052000_23462;6619.424915989653;6363.522519543574;1.0402139531462573;1686.0;509.0;3.31237721021611
12052000_12052000_2770;5388.9471915947515;4241.031453202934;1.2706689990532567;1014.0;313.0;3.2396166134185305
12052000_12071000_34900;21001.50398033885;12114.975365399832;1.733516028461667;2325.0;753.0;3.087649402390438
12052000_12052000_6115;4358.266405195229;3572.6621508896988;1.21989323958603;1387.0;207.0;6.700483091787439
12052000_12052000_23196;2022.9750262092682;1089.8220522486752;1.8562434317007805;1279.0;123.0;10.398373983739837
12052000_12052000_2190;8362.113717582066;4329.36979773664;1.9314852064505352;1422.0;349.0;4.074498567335244
12052000_12052000_22800;9930.104140843987;8022.725453201633;1.2377469724931414;1599.0;606.0;2.6386138613861387
12052000_12052000_25143;6410.4051428421835;5462.9753294323145;1.1734274376648743;924.0;435.0;2.1241379310344826
12052000_12052000_20850;17882.316212016307;7418.256696881972;2.410582019833928;1283.0;389.0;3.2982005141388173
12052000_12052000_6447;13274.953818102136;6232.373985143603;2.129999555505856;1287.0;463.0;2.7796976241900646
12052000_12052000_10477;5740.036027954117;4783.272858403485;1.200022703674482;796.0;325.0;2.4492307692307693
12052000_12052000_25933;12418.808722229982;7815.719762238871;1.5889526620735084;1663.0;466.0;3.5686695278969958
12052000_12052000_20160;8329.856163639468;8595.83400577785;0.9690573547651572;2003.0;640.0;3.1296875
12052000_12052000_18301;2587.5170915553854;2587.5170915553854;1.0;238.0;176.0;1.3522727272727273
12052000_12052000_27921;7545.253717830921;6318.9755654941055;1.1940628096479953;1688.0;485.0;3.4804123711340207
12052000_12052000_3209;5676.715050432229;5676.715050432229;1.0;826.0;431.0;1.9164733178654292
12052000_12052000_30267;11775.255154971346;3203.7995617757288;3.6754031979593713;1530.0;235.0;6.51063829787234
12052000_12052000_10936;9737.040259512294;7695.382191197032;1.265309508688311;1592.0;469.0;3.394456289978678
12052000_12052000_15182;23283.200751879802;11471.249495157308;2.029700492671615;2192.0;660.0;3.3212121212121213
12052000_12052000_18941;14780.101821536826;4699.076314857911;3.1453206611699267;1626.0;309.0;5.262135922330097
12052000_12052000_12167;1636.872396065157;1636.872396065157;1.0;648.0;199.0;3.2562814070351758
12052000_12052000_30069;6900.213712948038;6900.213712948038;1.0;706.0;439.0;1.6082004555808656
12052000_12052000_225;893.669975308436;893.669975308436;1.0;206.0;66.0;3.121212121212121
12052000_12052000_31333;7025.760504177274;5179.643213951739;1.356417848482862;982.0;361.0;2.7202216066481992
12052000_12052000_7727;22197.411599762836;10245.631618712414;2.166524468752315;1941.0;629.0;3.0858505564387917
12052000_12052000_17628;4438.505234405786;2931.6689150761435;1.5139858432105746;929.0;241.0;3.854771784232365
12052000_12052000_22689;12930.176581985867;10391.992397909593;1.2442442302581787;1568.0;687.0;2.2823871906841338
12052000_12052000_19647;5809.864591453474;5809.864591453474;1.0;1339.0;313.0;4.277955271565495
12052000_12052000_7368;3105.3976547567845;3105.3976547567845;1.0;1463.0;214.0;6.836448598130841
12052000_12052000_15163;5022.037685912825;974.5018840601481;5.153440714746586;627.0;78.0;8.038461538461538
12052000_12052000_28518;6596.596574723579;3448.842294172702;1.9126988166056316;1255.0;250.0;5.02
12052000_12052000_25743;11895.315585655015;7436.989897066527;1.5994798635328313;1834.0;493.0;3.720081135902637
12052000_12052000_21747;16878.825069430266;5254.723184387988;3.2121244977429053;1640.0;327.0;5.015290519877676
12052000_12052000_8999;2818.9287907594025;2344.8751693439704;1.2021658242677622;1433.0;233.0;6.150214592274678
12052000_12052000_22963;9631.180999837721;7074.920056290228;1.3613130499297659;1287.0;524.0;2.4561068702290076
12052000_12052000_26588;2998.2697849864862;2998.2697849864862;1.0;599.0;274.0;2.1861313868613137
12052000_12052000_11950;8579.954596872352;6178.225850252295;1.3887408464554563;1728.0;484.0;3.5702479338842976
12052000_12052000_23169;2560.2731648716835;2560.2731648716835;1.0;245.0;183.0;1.3387978142076502
12052000_12052000_8557;19201.509845523513;9180.161008207502;2.0916310540040035;2012.0;558.0;3.6057347670250897
12052000_12052000_3610;11160.828973253103;5863.656069481236;1.9033907925367992;917.0;408.0;2.247549019607843
12052000_12052000_27801;1702.8485510224073;1724.31399553344;0.9875513134112258;1318.0;130.0;10.138461538461538
12052000_12052000_16468;13038.953927988643;7767.770721133811;1.6785966522561613;2073.0;585.0;3.5435897435897434
12052000_12052000_19014;24481.848534388875;6175.750373703631;3.9641901069435512;1729.0;358.0;4.829608938547486
12052000_12052000_30753;1594.1946091686145;1010.8812178935204;1.57703455257642;1331.0;125.0;10.648
12052000_12052000_24469;18248.7877631585;6186.575417322949;2.9497398046842376;1852.0;438.0;4.228310502283105
12052000_12052000_18903;6718.222726811462;3013.531687540414;2.2293519442945513;1065.0;223.0;4.7757847533632285
12052000_12052000_29851;8086.201138386987;2856.101412754453;2.8312023873790158;1575.0;283.0;5.565371024734982
12052000_12052000_7022;13081.912172488901;5164.554632990593;2.533018450211199;1862.0;447.0;4.165548098434004
12052000_12052000_9285;7332.954270148801;3526.967584781311;2.079110197040124;1331.0;269.0;4.947955390334572
12052000_12052000_22802;6337.339861414825;4148.487722904958;1.5276265195204999;1658.0;331.0;5.009063444108762
12052000_12052000_28582;5463.1493104345145;2891.670868984726;1.8892707911646398;689.0;197.0;3.49746192893401
12052000_12052000_17979;2234.3892241952644;1914.704015811561;1.166963251627277;635.0;134.0;4.7388059701492535
12052000_12052000_18134;12496.415415917627;8234.99379102703;1.5174772116445194;1414.0;628.0;2.251592356687898
12052000_12052000_25396;15715.193107648287;9837.409778248559;1.5974929846265082;1456.0;656.0;2.2195121951219514
12052000_12052000_19475;17569.677764354405;11498.2618346957;1.5280290201200992;2533.0;926.0;2.7354211663066956
12052000_12052000_17455;5316.508095012088;3556.919237153046;1.4946946333443925;1712.0;345.0;4.9623188405797105
12052000_12052000_18182;6220.179000322204;3988.5849807850136;1.5594951669045245;1584.0;295.0;5.3694915254237285
12052000_12052000_20759;2680.162047532272;2187.6110612499624;1.2251547338588034;1054.0;157.0;6.713375796178344
12052000_12052000_18036;13688.484564394195;9689.557356775891;1.4127048388667478;1982.0;639.0;3.1017214397496087
12052000_12052000_21794;5295.644884327264;3653.8935023429435;1.4493156083863963;958.0;289.0;3.314878892733564
12052000_12052000_30749;6972.016963589183;5146.3973922463065;1.3547373885455098;1706.0;388.0;4.396907216494846
12052000_12052000_346;505.4543767650954;505.4543767650954;1.0;705.0;58.0;12.155172413793103
12052000_12052000_18796;6161.754727344232;5830.778338320411;1.0567636719867421;914.0;373.0;2.450402144772118
12052000_12052000_25871;14401.228429088877;10027.90221166167;1.436115762311819;1975.0;596.0;3.313758389261745
12052000_12052000_5107;8839.25657298014;3975.5326461793547;2.2234144100099438;1309.0;225.0;5.817777777777778
12052000_12052000_29749;15438.126313473347;11092.713541150073;1.3917357782839446;2003.0;663.0;3.0211161387631975
12052000_12052000_11735;7077.826161490639;3354.5380274318113;2.1099257494210986;1153.0;301.0;3.830564784053156
12052000_12052000_4567;5631.819469197552;5631.819469197552;1.0;1144.0;327.0;3.4984709480122325
12052000_12052000_7449;9545.255152237647;7224.87008257968;1.3211663383751062;1712.0;385.0;4.4467532467532465
12052000_12052000_28887;2817.912717218559;2817.912717218559;1.0;737.0;259.0;2.8455598455598454
12052000_12052000_123;7414.013249190208;5887.243357347217;1.2593352778491138;1401.0;435.0;3.220689655172414
12052000_12052000_3083;4664.594071612703;1136.1066264269357;4.105771380176602;1368.0;139.0;9.841726618705035
12052000_12052000_2386;2832.71582151105;1687.6795675042626;1.6784678063621192;786.0;139.0;5.654676258992806
12052000_12052000_20559;11186.567886189652;2942.449407244198;3.8017876734426594;1506.0;268.0;5.619402985074627
12052000_12052000_30140;15266.321490665427;7332.874290838154;2.0819014325309637;2050.0;561.0;3.6541889483065955
12052000_12052000_23992;4471.153294854684;4471.153294854684;1.0;531.0;309.0;1.7184466019417475
12052000_12052000_21937;11435.472438045792;6697.971963720688;1.7073037181979256;1868.0;511.0;3.655577299412916
12052000_12052000_7354;6485.675396628434;6485.675396628434;1.0;1589.0;406.0;3.913793103448276
12052000_12052000_1099;7745.900400638701;7745.900400638701;1.0;734.0;391.0;1.8772378516624042
12052000_12052000_5113;4646.333523373741;2739.199818832424;1.6962375258020521;697.0;197.0;3.5380710659898478
12052000_12052000_25446;16251.351016852115;5180.324123597009;3.1371301542359533;1459.0;286.0;5.101398601398602
12052000_12052000_7158;15924.885387342954;10086.994782448179;1.5787542009095679;2072.0;700.0;2.96
12052000_12052000_27442;7484.75295355026;4489.976541244174;1.6669915499104662;1078.0;364.0;2.9615384615384617
12052000_12052000_1401;9178.427515517387;2691.1820987525907;3.4105560971781683;1630.0;293.0;5.563139931740614
12052000_12052000_20189;15608.928009589226;6832.410794510049;2.2845417933785903;2027.0;527.0;3.846299810246679
12052000_12052000_15304;4687.152746910235;3369.8094683969475;1.3909251519611763;1331.0;243.0;5.477366255144033
12052000_12052000_27137;13554.287279685417;6218.378852885396;2.1797139737467233;1541.0;357.0;4.3165266106442575
12052000_12052000_23605;6413.536987684689;5151.632774407502;1.2449522837780922;1728.0;374.0;4.620320855614973
12052000_12052000_2862;14378.628642090844;8256.757579019799;1.7414376653889605;1940.0;552.0;3.5144927536231885
12052000_12052000_18132;1997.5705337537472;1997.5705337537472;1.0;1341.0;168.0;7.982142857142857
12052000_12052000_6004;11188.75323013361;9110.532667711952;1.2281118610975343;2030.0;608.0;3.338815789473684
12052000_12052000_17634;14267.241612575874;7951.706693722393;1.7942364025875583;1248.0;475.0;2.6273684210526316
12052000_12052000_27888;9710.453821773555;4716.032840880265;2.059030152970916;1332.0;349.0;3.816618911174785
12052000_12052000_25340;8790.012170075217;4860.834019710884;1.8083341530345107;1842.0;433.0;4.254041570438799
12052000_12052000_26435;10056.080034795305;9031.859315538833;1.1134008716781443;2077.0;655.0;3.170992366412214
12052000_12052000_28993;5507.143118514508;5119.6139452553;1.0756949991548403;1074.0;355.0;3.0253521126760563
12052000_12052000_10679;16559.891151725904;13550.132086565915;1.2221202749856566;2489.0;881.0;2.8251986379114644
12052000_12052000_4546;10700.72206688452;3648.930822739483;2.9325636978918697;1596.0;264.0;6.045454545454546
12052000_12052000_20541;2200.713665524638;1701.23606107544;1.2935968828061712;1464.0;173.0;8.46242774566474
12052000_12052000_24907;3570.2877744017114;2647.258031378884;1.3486738852359046;1565.0;240.0;6.520833333333333
12052000_12052000_12792;8343.424992131857;8218.571370437136;1.0151916453684189;1052.0;506.0;2.0790513833992095
12052000_12052000_25189;12826.701693224823;9887.767637514047;1.2972292800005232;2265.0;763.0;2.968545216251638
12052000_12052000_16650;2060.2762421457073;2060.2762421457073;1.0;1248.0;172.0;7.255813953488372
12071000_12052000_46284;12139.954248217246;7766.813080952837;1.5630547718457402;1486.0;552.0;2.6920289855072466
12052000_12052000_25675;18196.925455196277;11162.639536088975;1.6301633136468623;2171.0;874.0;2.4839816933638446
12052000_12052000_6821;6492.7114884572275;2401.8724841330354;2.7031874220420136;1523.0;291.0;5.233676975945017
12052000_12052000_13859;3828.3091706202927;3056.7277196922846;1.2524207327846923;1177.0;257.0;4.57976653696498
12052000_12052000_23308;20768.21605548493;10212.831176594684;2.033541502485678;2034.0;634.0;3.2082018927444795
12052000_12052000_9419;2455.618042988196;2060.62240900952;1.191687536858603;572.0;170.0;3.364705882352941
12052000_12052000_31439;8274.73203461546;6691.669990369699;1.2365720435293461;1638.0;504.0;3.25
12052000_12052000_18288;10460.281773827726;5002.200580226693;2.091136012253567;1642.0;355.0;4.625352112676056
12052000_12052000_27845;10201.514569590088;3196.373027867695;3.1915907438361577;1059.0;240.0;4.4125
12052000_12052000_7232;14029.373829445642;6255.047430726749;2.24288848083373;1754.0;533.0;3.2908067542213884
12052000_12052000_84;1779.378329457024;1779.378329457024;1.0;806.0;154.0;5.233766233766234
12052000_12052000_17024;8544.649162466374;6228.585427472491;1.371844259336702;1612.0;342.0;4.713450292397661
12052000_12052000_3456;9381.32039538028;3348.8875121055644;2.80132442832692;1515.0;256.0;5.91796875
12052000_12052000_3672;5446.346705031167;4928.424052915957;1.1050888979021145;1456.0;352.0;4.136363636363637
12052000_12052000_1899;14776.67570106932;5881.810876391241;2.512266377074586;1916.0;508.0;3.7716535433070866
12052000_12052000_4202;8776.533492843033;4682.663762399746;1.8742608776046912;1349.0;278.0;4.85251798561151
12052000_12052000_20019;16125.470535532158;9213.883739712988;1.7501274154382227;2034.0;570.0;3.568421052631579
12052000_12052000_2568;9887.623636061418;4610.826248361794;2.1444363989153676;1449.0;424.0;3.417452830188679
12052000_12052000_26535;12085.18024097474;9484.879263885552;1.2741522485151755;1994.0;532.0;3.7481203007518795
12052000_12052000_17754;6626.606676054761;5814.586948137502;1.139652177387658;1708.0;386.0;4.424870466321243
12052000_12052000_26328;3748.8307514122002;1069.9443221888598;3.5037624609689555;723.0;82.0;8.817073170731707
12052000_12052000_29448;18613.19914108299;14152.028718516223;1.3152318661373166;2183.0;781.0;2.795134443021767
12052000_12052000_25588;7548.859012896687;7548.859012896687;1.0;704.0;581.0;1.2117039586919105
12052000_12052000_15098;14878.281857594608;8150.279575558069;1.8254934348771534;2099.0;604.0;3.475165562913907
12052000_12052000_1030;2861.7059184135455;2351.273448790393;1.217087667912783;1545.0;276.0;5.5978260869565215
12052000_12052000_17155;7573.373996122826;5218.099585084782;1.451366320752151;1610.0;271.0;5.940959409594096
12052000_12052000_29537;16818.788666976525;7938.706705198746;2.118580430230854;1816.0;551.0;3.2958257713248638
12052000_12052000_30227;7378.44317951832;2090.179488690117;3.5300524282449426;632.0;156.0;4.051282051282051
12052000_12052000_20295;10624.542505785472;3350.4610881595277;3.171068765231276;1370.0;200.0;6.85
12052000_12052000_29117;8840.176106958264;8076.551687728099;1.094548323189766;1961.0;512.0;3.830078125
12052000_12052000_2225;11838.492014071957;9165.568675999328;1.2916265681443053;2045.0;653.0;3.131699846860643
12052000_12052000_21014;10093.966663624955;8609.28771838145;1.1724508453903344;2043.0;564.0;3.622340425531915
12052000_12052000_26471;9240.07417473631;1741.0270284187272;5.307254869632051;1262.0;137.0;9.211678832116789
12052000_12052000_9118;2002.5093018104153;1606.9611329088802;1.2461466931596061;510.0;118.0;4.322033898305085
12052000_12052000_2659;5254.71563725463;5254.71563725463;1.0;1290.0;430.0;3.0
12052000_12052000_15561;4462.624819589365;2625.8043705976725;1.6995267696098795;809.0;272.0;2.974264705882353
12052000_12052000_17111;14052.785535668956;11471.249495157308;1.225044014743247;1668.0;660.0;2.5272727272727273
12052000_12052000_4471;8530.936619138856;5596.085636615587;1.5244471176996168;1804.0;416.0;4.336538461538462
12052000_12052000_20867;17417.61564695339;3597.9559763515026;4.840975198539165;1572.0;265.0;5.932075471698113
12052000_12052000_9964;13986.514408268109;5637.950582862297;2.480779886716811;1670.0;342.0;4.883040935672515
12052000_12052000_7154;12132.441049250032;9926.623623811338;1.222212255549563;2077.0;579.0;3.587219343696028
12052000_12052000_24106;1550.9713055291425;1550.9713055291425;1.0;413.0;160.0;2.58125
12052000_12052000_11836;13387.051926480864;9197.703602283455;1.4554776393487334;1693.0;599.0;2.8263772954924873
12052000_12052000_30062;8486.387899378244;6994.419183634657;1.2133084501475766;2030.0;602.0;3.372093023255814
12052000_12052000_23368;7431.40171758926;6910.5553839288095;1.0753696779381483;1241.0;366.0;3.390710382513661
12052000_12052000_12181;1422.0811399853967;1422.0811399853967;1.0;1129.0;169.0;6.680473372781065
12052000_12052000_19030;5676.140352668282;5418.937197226184;1.0474637638490722;610.0;351.0;1.7378917378917378
12052000_12052000_29240;6526.8732000128075;5716.419814514276;1.1417763935813023;1387.0;418.0;3.3181818181818183
12052000_12052000_22609;3207.7653746554865;2255.0230029264667;1.4224978505729626;1465.0;231.0;6.341991341991342
12052000_12052000_11912;16849.553167628626;9499.077577235714;1.7738094073479442;1986.0;555.0;3.5783783783783782
12052000_12052000_27073;12657.748477299578;8039.291100340235;1.5744856504529214;1924.0;473.0;4.067653276955602
12052000_12052000_7035;10818.325014987098;8143.308595864984;1.3284925761600679;2017.0;585.0;3.447863247863248
12052000_12052000_5735;11926.236805344983;3828.8755460082803;3.1148144310353594;1746.0;376.0;4.6436170212765955
12052000_12052000_23620;3099.6908203212797;3099.6908203212797;1.0;783.0;248.0;3.157258064516129
12052000_12052000_26998;11537.14250100416;7758.3859522793555;1.487054468798969;1107.0;507.0;2.1834319526627217
12052000_12052000_15215;6470.748516512969;5172.875501012731;1.2508997201355696;1276.0;370.0;3.4486486486486485
12052000_12052000_24390;16135.087713012344;8307.515499960218;1.9422278192667362;1785.0;422.0;4.229857819905213
